,id,yr_sold,garage_area,year_built,full_bath,year_remod/add,fireplaces,overall_cond,lot_area,lot_frontage,neighborhood,bldg_type,kitchen_qual,saleprice
1874,2313,2006,423,1995,2,1995,1,5,13041,0,Gilbert,1Fam,TA,170000
1875,2279,2007,1041,1953,1,1953,0,5,43500,200,Mitchel,1Fam,TA,130000
1876,1346,2008,400,1939,2,1950,1,5,6240,52,BrkSide,1Fam,TA,150000
1877,2770,2006,462,1996,1,1996,0,6,13015,95,CollgCr,1Fam,TA,145000
1878,2923,2006,560,1976,2,1976,0,5,9297,63,Mitchel,Duplex,TA,188000
1879,1619,2007,460,1997,2,1997,1,5,8773,57,Gilbert,1Fam,TA,169000
1880,2178,2007,430,2006,1,2007,0,5,8536,74,Edwards,1Fam,TA,155000
1881,1160,2008,530,2004,2,2004,0,5,4282,59,Somerst,TwnhsE,Gd,196000
1882,1755,2007,435,2002,2,2002,1,5,8740,0,Gilbert,1Fam,Gd,219500
1883,2412,2006,390,2005,2,2006,1,5,10237,65,Gilbert,1Fam,Gd,170440
1884,889,2009,440,1977,1,1977,0,6,7950,75,Edwards,1Fam,TA,159500
1885,2181,2007,1154,2008,2,2009,2,5,39290,128,Edwards,1Fam,Ex,183850
1886,1186,2008,530,1970,2,1970,1,6,10400,80,NWAmes,1Fam,TA,174000
1887,1613,2007,526,1970,1,1970,1,5,10628,85,NAmes,1Fam,TA,167000
1888,411,2009,440,1976,2,1976,1,6,2280,24,NPkVill,Twnhs,TA,148500
1889,810,2009,720,1979,2,1979,0,5,7018,64,SawyerW,Duplex,TA,147983
1890,548,2009,288,1980,1,1980,1,6,10762,75,SawyerW,TwnhsE,TA,120000
1891,2179,2007,450,2005,1,2006,0,5,7024,60,Edwards,1Fam,TA,157000
1892,2746,2006,280,1948,1,1950,1,3,7585,50,Edwards,1Fam,TA,91500
1893,1486,2008,0,1910,1,1950,0,7,8777,67,Edwards,1Fam,TA,85000
1894,2168,2007,461,1965,1,1965,0,7,9170,70,Edwards,1Fam,TA,140000
1895,2061,2007,386,1966,1,1966,0,7,7742,66,Sawyer,1Fam,TA,127000
1896,1131,2008,673,2003,2,2003,0,5,8791,64,Somerst,1Fam,Gd,207500
1897,2738,2006,836,1935,3,1990,2,8,19800,60,Edwards,1Fam,Gd,415000
1898,929,2009,463,1960,2,1960,1,6,13339,90,Crawfor,1Fam,TA,193000
1899,362,2009,343,1994,2,1995,1,5,8125,65,Gilbert,1Fam,TA,174000
1900,652,2009,410,1948,1,1999,1,7,11419,78,NAmes,1Fam,TA,152500
1901,1466,2008,595,2003,2,2003,0,5,7226,72,CollgCr,1Fam,Gd,183000
1902,2087,2007,253,1951,1,1994,1,6,11100,60,Edwards,1Fam,TA,136500
1903,1442,2008,564,2001,2,2001,1,5,12435,80,CollgCr,1Fam,Gd,231500
1904,2744,2006,308,1952,1,1952,0,7,6420,57,Edwards,1Fam,TA,123500
1905,1511,2008,300,1955,1,1955,0,7,16466,59,Edwards,1Fam,TA,135500
1906,2175,2007,528,1976,1,1976,1,6,6285,65,Edwards,1Fam,TA,133500
1907,1236,2008,336,1963,1,1963,0,5,9204,71,NAmes,1Fam,TA,124000
1908,2448,2006,592,1998,2,1998,1,5,12011,78,NoRidge,1Fam,Gd,280000
1909,60,2010,779,1999,2,1999,1,5,14774,108,NoRidge,1Fam,Gd,333168
1910,346,2009,632,2003,2,2003,1,5,11792,0,Gilbert,1Fam,Gd,270000
1911,678,2009,900,1950,1,1950,0,5,8064,60,NAmes,1Fam,TA,128500
1912,2481,2006,542,1990,2,1991,0,5,7175,50,SawyerW,TwnhsE,Gd,172000
1913,2729,2006,576,1971,1,1972,0,7,10820,72,Sawyer,1Fam,TA,130000
1914,453,2009,624,2005,2,2005,1,5,5381,34,NridgHt,Twnhs,Gd,196000
1915,2234,2007,360,1941,1,1950,0,6,5000,50,IDOTRR,1Fam,TA,87000
1916,2007,2007,308,1950,1,1950,0,6,8674,55,BrkSide,1Fam,TA,128250
1917,20,2010,500,1978,2,1988,2,6,13175,85,NWAmes,1Fam,TA,210000
1918,2217,2007,432,1932,1,1950,1,7,11275,0,Crawfor,1Fam,TA,220000
1919,232,2010,436,1950,2,1995,0,7,9600,60,Sawyer,1Fam,Gd,128000
1920,1982,2007,576,1900,1,2006,1,8,9000,120,OldTown,1Fam,Gd,135000
1921,1570,2008,432,1991,2,1991,1,5,9990,74,Mitchel,1Fam,TA,228500
1922,195,2010,240,1939,1,1950,0,7,6000,50,BrkSide,1Fam,TA,134000
1923,2307,2006,313,1956,1,1956,2,6,10533,85,NAmes,1Fam,Gd,157500
1924,504,2009,623,1993,2,1994,1,5,11692,0,NoRidge,1Fam,Gd,263550
1925,1644,2007,467,1981,2,1981,1,7,12546,0,NWAmes,1Fam,Gd,182900
1926,939,2009,540,1988,2,2007,1,9,21695,0,Crawfor,1Fam,Gd,222000
1927,1591,2008,0,2007,1,2008,0,5,9278,77,Mitchel,1Fam,TA,146000
1928,2001,2007,812,1948,1,1973,0,6,8100,90,OldTown,1Fam,TA,153500
1929,2379,2006,770,2004,2,2005,1,5,16737,129,NridgHt,1Fam,Ex,315000
1930,1100,2008,696,1998,2,1998,1,5,9200,80,NoRidge,1Fam,Gd,315000
1931,1118,2008,851,2007,3,2007,1,5,9801,73,Somerst,1Fam,Gd,257000
1932,1593,2008,850,1964,1,1964,0,5,14137,150,Mitchel,1Fam,TA,173000
1933,2338,2006,672,1948,2,1950,1,6,14762,0,Gilbert,1Fam,TA,169000
1934,458,2009,685,2003,2,2004,1,5,15262,117,NridgHt,1Fam,Ex,382500
1935,1454,2008,534,2002,2,2002,1,5,9742,75,CollgCr,1Fam,Gd,230000
1936,641,2009,498,1954,1,1990,1,6,8532,74,NAmes,1Fam,TA,153000
1937,644,2009,270,1953,1,1953,0,6,10634,79,NAmes,1Fam,TA,123000
1938,840,2009,539,1998,2,1998,0,5,14753,65,CollgCr,1Fam,TA,207000
1939,1307,2008,870,1880,3,2002,1,9,18386,87,OldTown,1Fam,Gd,295000
1940,1809,2007,576,2003,1,2004,0,5,12450,60,SawyerW,1Fam,Gd,149000
1941,56,2010,440,2002,2,2002,2,5,7851,0,Gilbert,1Fam,Gd,216500
1942,1905,2007,308,1958,1,2000,0,8,5175,50,BrkSide,1Fam,TA,112000
1943,2060,2007,528,1967,1,1967,0,5,8398,0,Sawyer,1Fam,TA,134500
1944,1085,2008,428,2007,2,2008,1,5,3710,53,Blmngtn,1Fam,Gd,187687
1945,305,2010,528,1920,1,1950,0,4,7500,60,IDOTRR,1Fam,TA,68400
1946,671,2009,480,1958,1,2007,0,9,8010,62,NAmes,1Fam,Gd,143500
1947,833,2009,569,1989,2,1989,1,5,12800,0,SawyerW,1Fam,Gd,275000
1948,2891,2006,766,1988,3,1989,0,5,11070,82,Mitchel,Duplex,TA,171000
1949,486,2009,390,2000,2,2000,1,5,12224,0,Gilbert,1Fam,Gd,244000
1950,334,2010,352,1971,1,2004,0,7,6953,50,Mitchel,1Fam,TA,130000
1951,1804,2007,658,2006,2,2006,1,5,11824,100,Somerst,1Fam,Gd,253000
1952,2690,2006,0,1941,1,1950,0,4,4118,153,OldTown,1Fam,Fa,52500
1953,299,2010,598,1989,1,1989,1,6,3907,35,Blueste,TwnhsE,Gd,185000
1954,466,2009,392,2005,2,2006,1,5,8918,57,Gilbert,1Fam,Gd,167800
1955,440,2009,856,2004,2,2005,1,5,9591,76,NridgHt,1Fam,Ex,274900
1956,378,2009,588,1980,2,1980,2,5,14115,0,NWAmes,1Fam,TA,187500
1957,513,2009,689,2005,2,2005,1,5,9675,75,Somerst,1Fam,Gd,253000
1958,1597,2008,297,1973,1,2006,0,7,1974,21,MeadowV,Twnhs,TA,105000
1959,613,2009,368,1961,1,1961,1,6,11475,85,NAmes,1Fam,Gd,174500
1960,2798,2006,467,1996,2,1997,1,5,21533,0,CollgCr,1Fam,Gd,210900
1961,239,2010,209,1947,1,1979,1,6,9350,50,Edwards,1Fam,TA,127000
1962,1080,2008,484,2004,2,2004,1,5,8198,59,NridgHt,TwnhsE,Gd,207000
1963,375,2009,529,1978,2,1978,1,6,13250,0,NWAmes,1Fam,Gd,154000
1964,1638,2007,1110,2006,2,2007,2,5,51974,52,StoneBr,1Fam,Gd,591587
1965,2593,2006,1008,1925,2,1975,1,5,22136,94,OldTown,2fmCon,TA,180000
1966,623,2009,792,1967,2,1967,0,5,8944,65,NAmes,Duplex,TA,124000
1967,964,2009,440,1980,2,2006,1,8,9839,0,Timber,1Fam,Gd,204000
1968,917,2009,216,1928,2,1950,1,7,6292,52,SWISU,1Fam,TA,145000
1969,122,2010,517,1967,2,1967,0,6,9680,88,NAmes,1Fam,Gd,178900
1970,2443,2006,870,1997,2,1998,1,5,9452,82,NoRidge,1Fam,Gd,348000
1971,1354,2008,672,1915,2,2004,0,4,9144,60,BrkSide,1Fam,Gd,162500
1972,2058,2007,576,1971,1,1990,0,6,8425,70,Sawyer,2fmCon,TA,119900
1973,2326,2006,462,1998,2,1998,1,5,9084,63,Gilbert,1Fam,TA,176500
1974,1222,2008,205,1939,1,1950,2,6,7420,50,BrkSide,2fmCon,TA,118000
1975,1251,2008,240,1953,1,1953,0,5,7677,57,NAmes,1Fam,TA,110000
1976,65,2010,486,1998,2,1998,0,5,16770,58,NoRidge,1Fam,TA,221000
1977,498,2009,1069,1998,2,1998,1,5,16545,0,NoRidge,1Fam,Gd,340000
1978,749,2009,532,1910,1,1993,0,8,11414,60,BrkSide,1Fam,Gd,167500
1979,1782,2007,865,2006,2,2006,1,5,13501,116,Somerst,1Fam,Gd,255000
1980,477,2009,400,2004,2,2005,1,5,9434,59,Gilbert,1Fam,Gd,170000
1981,2826,2006,525,2005,1,2005,0,5,3675,35,Edwards,TwnhsE,TA,145000
1982,1601,2008,0,1972,1,1972,0,7,1890,21,MeadowV,Twnhs,TA,81000
1983,990,2008,601,1958,1,2002,1,8,11029,87,NAmes,1Fam,TA,176500
1984,1791,2007,636,2004,2,2005,1,5,10084,75,Somerst,1Fam,Gd,307000
1985,2131,2007,517,2001,2,2001,0,5,9543,68,CollgCr,1Fam,Gd,190550
1986,371,2009,484,1980,2,1980,1,7,13005,94,NWAmes,1Fam,Ex,260000
1987,2377,2006,319,1976,2,1976,0,7,2280,24,NPkVill,Twnhs,TA,137500
1988,1832,2007,542,1973,1,2006,1,7,12712,43,Sawyer,1Fam,Gd,147000
1989,561,2009,264,1961,1,1983,1,6,10000,80,Sawyer,1Fam,TA,131400
1990,1063,2008,756,2004,2,2004,1,5,10574,85,NridgHt,1Fam,Ex,316000
1991,325,2010,0,1971,2,1971,0,5,9400,94,Mitchel,Duplex,TA,139000
1992,1577,2008,400,2006,2,2007,0,5,9802,73,Timber,1Fam,TA,172500
1993,2851,2006,180,1914,1,1950,0,5,13132,96,Crawfor,1Fam,TA,138887
1994,1410,2008,540,1935,2,1986,2,7,13728,120,Edwards,1Fam,Gd,235000
1995,691,2009,308,1962,1,1962,0,5,6600,60,NAmes,1Fam,TA,109500
1996,2691,2006,370,1924,2,1950,0,5,10320,60,IDOTRR,1Fam,Fa,107000
1997,2780,2006,474,2002,2,2002,1,5,14006,65,CollgCr,1Fam,Gd,192500
1998,374,2009,529,1977,2,2000,1,7,16635,0,NWAmes,1Fam,Gd,215000
1999,1995,2007,468,1910,2,1990,0,8,8398,56,OldTown,1Fam,TA,144100
2000,602,2009,300,1959,1,1959,0,6,9100,70,NAmes,1Fam,TA,127500
2001,1422,2008,453,1993,2,1994,1,5,14171,0,SawyerW,1Fam,Gd,225000
2002,1056,2008,866,2007,2,2008,1,5,13891,107,NridgHt,1Fam,Gd,372402
2003,1151,2008,352,1962,1,1962,0,6,12968,0,Sawyer,1Fam,TA,144000
2004,1843,2007,440,1999,2,1999,1,5,2280,24,Somerst,Twnhs,TA,176500
2005,2595,2006,398,1924,2,1950,0,6,7000,50,OldTown,1Fam,TA,112000
2006,1041,2008,264,1973,1,1973,0,5,1680,21,BrDale,Twnhs,TA,100000
2007,980,2009,286,1970,1,1970,0,4,2217,21,MeadowV,TwnhsE,TA,88000
2008,1871,2007,528,1976,2,1976,0,6,11500,0,NWAmes,Duplex,TA,136905
2009,2363,2006,576,1971,1,1971,0,4,7200,60,NAmes,1Fam,TA,97500
2010,2880,2006,0,1945,1,1950,0,5,12366,69,IDOTRR,1Fam,TA,51689
2011,1217,2008,528,1959,1,1959,0,6,10721,80,NAmes,1Fam,Gd,142000
2012,1715,2007,876,2006,2,2007,0,5,10732,92,NridgHt,1Fam,Gd,250000
2013,112,2010,660,1993,2,1993,1,5,10791,80,NWAmes,1Fam,Gd,243500
2014,454,2009,624,2005,2,2005,1,5,5122,34,NridgHt,Twnhs,Gd,184500
2015,2253,2007,506,1991,2,1992,1,5,9928,0,Mitchel,1Fam,TA,210000
2016,560,2009,300,1963,1,1995,0,8,7791,0,Sawyer,1Fam,Gd,129000
2017,303,2010,200,1941,1,1950,0,5,8154,58,IDOTRR,1Fam,TA,82000
2018,1004,2008,470,1997,2,1998,1,5,10839,100,Gilbert,1Fam,TA,181000
2019,2167,2007,400,2005,2,2005,0,5,9045,64,CollgCr,1Fam,Gd,167000
2020,2440,2006,472,2000,2,2000,1,5,10852,58,Gilbert,1Fam,TA,173000
2021,2810,2006,572,2005,2,2005,0,5,8400,70,CollgCr,1Fam,Gd,195800
2022,2872,2006,540,1969,2,1969,1,5,16381,0,Crawfor,1Fam,Gd,223000
2023,1072,2008,484,2005,2,2005,1,5,12304,135,NridgHt,TwnhsE,Gd,192000
2024,1654,2007,550,1979,2,1979,1,6,11584,80,NWAmes,1Fam,TA,197000
2025,2394,2006,672,2006,2,2006,1,5,10672,82,NridgHt,1Fam,Gd,298236
2026,2212,2007,264,1927,2,1992,1,7,7230,60,Crawfor,1Fam,Gd,238000
2027,2628,2006,0,1960,2,1960,0,5,8512,75,NAmes,Duplex,TA,119000
2028,2526,2006,508,1968,2,2003,1,7,20781,0,NWAmes,1Fam,TA,262500
2029,969,2009,920,2007,2,2007,1,5,12633,85,Timber,1Fam,Ex,425000
2030,306,2010,384,1900,1,1950,0,7,8712,66,IDOTRR,1Fam,TA,102776
2031,25,2010,500,1971,1,2008,1,6,12537,0,NAmes,1Fam,TA,149900
2032,311,2010,473,1977,2,1977,1,7,9620,74,Mitchel,1Fam,Gd,190000
2033,300,2010,531,1989,2,1989,1,5,3907,35,Blueste,TwnhsE,Gd,162500
2034,2775,2006,576,1997,2,1997,0,5,9236,79,CollgCr,1Fam,Gd,217000
2035,2862,2006,252,1922,1,1950,1,5,11600,80,Crawfor,1Fam,Fa,137500
2036,525,2009,782,2006,2,2006,1,5,10603,84,Somerst,1Fam,Gd,270000
2037,2730,2006,440,1974,1,1974,1,5,13350,100,Sawyer,1Fam,TA,142500
2038,1892,2007,440,1965,2,1965,0,5,9200,80,NAmes,1Fam,TA,161000
2039,2288,2007,0,1970,1,1970,0,6,1495,21,MeadowV,TwnhsE,TA,93900
2040,2728,2006,667,1953,2,1953,1,4,15593,81,ClearCr,1Fam,TA,225000
2041,1065,2008,726,2003,2,2004,2,5,13688,110,NridgHt,1Fam,Ex,412500
2042,2842,2006,0,1922,1,1950,1,4,8248,45,Edwards,1Fam,TA,83000
2043,2011,2007,217,1939,1,1950,2,6,6000,50,BrkSide,1Fam,TA,128000
2044,1140,2008,525,1995,2,1995,0,5,8453,65,SawyerW,1Fam,Gd,182000
2045,1051,2008,774,2008,2,2008,1,5,12444,96,NridgHt,1Fam,Ex,394617
2046,1587,2008,520,2007,2,2007,1,5,11449,79,Timber,1Fam,Gd,298751
2047,785,2009,539,1940,1,1950,0,5,12342,0,Edwards,1Fam,TA,82500
2048,916,2009,342,1928,1,1950,1,6,7558,57,Crawfor,1Fam,TA,177000
2049,639,2009,294,1956,1,1956,2,5,10400,80,NAmes,1Fam,TA,144000
2050,10,2010,442,1999,2,1999,1,5,7500,60,Gilbert,1Fam,Gd,189000
